CONCAT_ID,PUMA,PWGTP,AGEP
2022HU027656901,307,168,77
2022HU027667901,304,40,66
2022HU027667902,304,43,61
2022HU027667903,304,55,44
2022HU027667904,304,66,31
2022HU027677501,100,138,35
2022HU027677502,100,156,36
2022HU027677503,100,165,5
2022HU027677504,100,140,0
2022HU027711801,303,76,75
2022HU027711802,303,40,81
2022HU027721401,303,70,63
2022HU027721402,303,59,61
2022HU027722601,307,91,46
2022HU027722602,307,85,35
2022HU027722603,307,76,8
2022HU027722604,307,97,4
2022HU027722605,307,78,14
2022HU027739301,200,169,45
2022HU027762301,303,75,71
2022HU027762302,303,81,63
2022HU027810001,308,59,50
2022HU027810002,308,51,51
2022HU027810003,308,47,25
2022HU027810004,308,74,21
2022HU027810005,308,83,24
2022HU027810006,308,58,80
2022HU027810007,308,36,67
2022HU027838701,200,21,73
2022HU027848701,307,151,60
2022HU027848702,307,120,66
2022HU027860201,200,15,72
2022HU027942501,305,30,54
2022HU027942502,305,50,53
2022HU027942503,305,67,26
2022HU027942504,305,28,15
2022HU027942505,305,57,21
2022HU027942506,305,81,3
2022HU027942507,305,67,20
2022HU027944401,305,33,71
2022HU027944402,305,41,78
2022HU027998401,305,66,81
2022HU028009401,306,69,76
2022HU028027801,200,20,48
2022HU028027802,200,34,46
2022HU028027803,200,25,16
2022HU028027804,200,10,10
2022HU028089401,306,114,28
2022HU028089402,306,93,31
2022HU028089403,306,80,8
2022HU028089404,306,81,4
2022HU028089405,306,81,1
2022HU028105901,304,99,97
2022HU028121001,305,62,78
2022HU028121002,305,54,74
2022HU028139401,303,90,56
2022HU028139402,303,84,50
2022HU028139403,303,94,26
2022HU028139404,303,87,18
2022HU028213701,304,58,49
2022HU028213702,304,47,52
2022HU028237701,100,136,67
2022HU028244001,308,58,63
2022HU028244002,308,61,58
2022HU028244003,308,60,17
2022HU028283501,307,90,48
2022HU028283502,307,92,12
2022HU028310401,200,88,63
2022HU028310402,200,204,32
2022HU028320501,303,48,46
2022HU028320502,303,44,61
2022HU028320503,303,60,17
2022HU028411801,304,110,77
2022HU028430601,306,76,42
2022HU028430602,306,71,12
2022HU028432501,304,106,35
2022HU028432502,304,123,34
2022HU028466801,100,507,69
2022HU028466802,100,411,73
2022HU028527801,308,39,72
2022HU028527802,308,43,70
2022HU028549201,200,38,49
2022HU028738301,307,229,25
2022HU028738302,307,169,32
2022HU028742801,306,55,85
2022HU028763301,305,33,87
2022HU028937101,301,49,31
2022HU028937102,301,79,35
2022HU028969501,308,45,31
2022HU028969502,308,44,34
2022HU028969503,308,41,3
2022HU028969504,308,41,1
2022HU028991401,303,47,37
2022HU028991402,303,50,44
2022HU028991403,303,52,2
2022HU028991404,303,58,0
2022HU028992901,307,253,79
2022HU028992902,307,234,52
2022HU029010501,303,32,71
2022HU029059301,306,86,41
2022HU029059302,306,71,41
2022HU029059303,306,52,18
2022HU029059304,306,65,15
2022HU029172101,307,64,83
2022HU029172102,307,68,25
2022HU029182401,305,66,57
2022HU029182402,305,129,23
2022HU029182403,305,231,20
2022HU029194301,100,348,91
2022HU029194302,100,404,40
2022HU029194303,100,328,39
2022HU029194304,100,325,36
2022HU029194305,100,146,33
2022HU029246001,200,49,79
2022HU029342101,100,13,43
2022HU029342102,100,10,37
2022HU029342103,100,19,20
2022HU029342104,100,9,17
2022HU029342701,304,11,60
2022HU029386501,100,50,75
2022HU029386502,100,29,52
2022HU029386503,100,54,38
2022HU029386504,100,46,8
2022HU029392001,200,116,62
2022HU029392002,200,96,60
2022HU029393801,303,60,48
2022HU029393802,303,46,46
2022HU029393803,303,62,2
2022HU029468101,306,45,69
2022HU029468102,306,56,38
2022HU029503701,100,94,69
2022HU029503702,100,112,67
2022HU029528601,302,167,70
2022HU029528602,302,194,71
2022HU029563301,303,76,66
2022HU029563302,303,81,59
2022HU029623501,307,50,60
2022HU029640301,302,40,44
2022HU029640302,302,56,44
2022HU029640303,302,27,15
2022HU029640304,302,71,3
2022HU029642701,303,99,78
2022HU029650301,100,145,64
2022HU029652501,304,75,83
2022HU029652502,304,89,78
2022HU029657401,305,179,79
2022HU029657402,305,168,84
2022HU029670501,306,124,81
2022HU029670502,306,72,48
2022HU029670503,306,53,17
2022HU029670504,306,72,48
2022HU029692201,100,34,73
2022HU029692202,100,25,69
2022HU029692203,100,72,33
2022HU029720401,304,77,56
2022HU029720402,304,82,50
2022HU029752001,305,281,35
2022HU029752002,305,295,37
2022HU029752003,305,233,33
2022HU029752004,305,321,12
2022HU029752005,305,305,58
2022HU029752006,305,273,56
2022HU029752007,305,317,33
2022HU029752008,305,302,26
2022HU029752009,305,321,7
2022HU029781401,303,82,74
2022HU029781402,303,74,73
2022HU029781403,303,126,45
2022HU029819801,304,65,76
2022HU029821301,305,51,88
2022HU029861001,304,49,33
2022HU029861002,304,52,40
2022HU029861003,304,56,0
2022HU029868001,200,15,70
2022HU029868002,200,41,64
2022HU029914901,100,276,45
2022HU029914902,100,245,46
2022HU029918901,307,71,48
2022HU029918902,307,88,53
2022HU029918903,307,98,26
2022HU029918904,307,80,17
2022HU029936401,301,92,70
2022HU029936402,301,122,65
2022HU029936403,301,80,14
2022HU029944401,100,49,69
2022HU029983201,303,151,89
2022HU029989901,301,264,61
2022HU029989902,301,280,73
2022HU029989903,301,550,33
2022HU029989904,301,506,31
2022HU029989905,301,362,27
2022HU029989906,301,302,23
2022HU029989907,301,302,21
2022HU029989908,301,266,20
2022HU029989909,301,255,10
2022HU029989910,301,307,9
2022HU029989911,301,307,7
2022HU029989912,301,255,7
2022HU029989913,301,355,2
2022HU029989914,301,255,1
2022HU029989915,301,404,26
2022HU030023801,100,73,56
2022HU030103001,308,163,22
2022HU030106301,301,89,24
2022HU030137401,304,78,23
2022HU030137402,304,76,30
2022HU030161301,100,34,55
2022HU030161302,100,46,31
2022HU030161303,100,61,19
2022HU030171101,200,17,71
2022HU030171102,200,22,64
2022HU030171103,200,26,49
2022HU030171104,200,12,14
2022HU030215401,200,24,77
2022HU030252701,305,68,30
2022HU030254001,200,91,76
2022HU030264001,303,86,71
2022HU030264002,303,100,42
2022HU030264003,303,86,66
2022HU030264004,303,89,62
2022HU030264005,303,109,16
2022HU030281101,100,50,42
2022HU030281102,100,61,28
2022HU030313001,306,45,40
2022HU030313002,306,41,86
2022HU030364901,301,107,81
2022HU030379001,308,85,52
2022HU030379002,308,93,50
2022HU030379003,308,44,18
2022HU030379004,308,56,14
2022HU030379005,308,58,11
2022HU030379006,308,107,70
2022HU030404301,306,111,84
2022HU030404302,306,121,83
2022HU030424401,200,41,74
2022HU030442801,303,68,69
2022HU030442802,303,75,25
2022HU030442803,303,71,65
2022HU030481101,303,61,78
2022HU030481102,303,53,42
2022HU030481103,303,45,12
2022HU030481104,303,58,40
2022HU030495801,304,38,64
2022HU030541701,200,21,70
2022HU030541702,200,17,66
2022HU030541703,200,24,42
2022HU030541704,200,20,25
2022HU030541705,200,33,20
2022HU030541706,200,16,10
2022HU030541707,200,16,9
2022HU030541708,200,30,7
2022HU030541709,200,31,40
2022HU030591801,306,96,35
2022HU030591802,306,117,39
2022HU030591803,306,100,4
2022HU030591804,306,110,1
2022HU030591805,306,102,1
2022HU030596201,304,147,53
2022HU030695801,307,85,54
2022HU030695802,307,68,45
2022HU030695803,307,95,66
2022HU030695804,307,111,44
2022HU030698401,305,14,60
2022HU030698402,305,23,27
2022HU030698403,305,16,74
2022HU030698404,305,17,25
2022HU030754201,307,98,48
2022HU030754202,307,99,52
2022HU030754203,307,77,17
2022HU030754204,307,90,15
2022HU030798501,308,50,64
2022HU030798502,308,29,59
2022HU030801801,200,160,52
2022HU030801802,200,265,47
2022HU030801803,200,246,25
2022HU030801804,200,318,21
2022HU030801805,200,168,16
2022HU030801806,200,136,14
2022HU030801807,200,389,22
2022HU030830501,305,53,62
2022HU030830502,305,62,60
2022HU030843001,306,133,74
2022HU030865001,305,115,27
2022HU030905901,306,38,23
2022HU030905902,306,71,23
2022HU030916501,100,66,68
2022HU030916502,100,85,68
2022HU031009801,200,32,38
2022HU031009802,200,40,43
2022HU031009803,200,133,0
2022HU031009804,200,39,23
2022HU031009805,200,39,21
2022HU031009806,200,79,20
2022HU031054201,304,58,48
2022HU031094701,306,128,55
2022HU031094702,306,128,51
2022HU031094703,306,144,23
2022HU031094704,306,94,15
2022HU031139801,304,51,60
2022HU031155501,306,86,46
2022HU031155502,306,81,53
2022HU031196801,307,64,75
2022HU031196802,307,61,75
2022HU031257001,304,48,27
2022HU031257002,304,53,25
2022HU031358901,100,35,35
2022HU031358902,100,35,15
2022HU031358903,100,32,34
2022HU031358904,100,54,80
2022HU031366101,200,24,48
2022HU031366102,200,33,22
2022HU031394301,307,56,79
2022HU031394302,307,62,76
2022HU031394303,307,60,50
2022HU031409501,303,97,48
2022HU031409502,303,97,17
2022HU031415501,304,276,25
2022HU031463201,304,40,68
2022HU031463202,304,45,68
2022HU031463203,304,105,86
2022HU031544101,304,125,42
2022HU031560401,308,128,33
2022HU031560402,308,199,33
2022HU031560403,308,200,0
2022HU031727901,303,53,29
2022HU031727902,303,35,32
2022HU031756901,308,108,63
2022HU031756902,308,116,60
2022HU031756903,308,135,30
2022HU031761001,302,293,21
2022HU031761002,302,92,21
2022HU031792801,306,50,84
2022HU031792802,306,54,84
2022HU031793501,304,86,56
2022HU031793502,304,103,38
2022HU031793503,304,125,4
2022HU031793504,304,125,3
2022HU032018001,301,19,47
2022HU032018002,301,16,50
2022HU032025701,100,249,74
2022HU032032801,200,61,90
2022HU032059401,306,66,48
2022HU032115901,307,92,78
2022HU032115902,307,87,77
2022HU032129501,307,83,39
2022HU032129502,307,86,35
2022HU032173801,306,54,64
2022HU032173802,306,46,58
2022HU032173803,306,50,85
2022HU032253101,302,107,28
2022HU032260901,305,45,60
2022HU032260902,305,67,22
2022HU032260903,305,44,18
2022HU032277601,306,356,30
2022HU032277602,306,218,29
2022HU032287601,200,484,64
2022HU032287602,200,408,61
2022HU032295801,307,335,29
2022HU032295802,307,229,29
2022HU032310201,100,83,62
2022HU032310202,100,108,68
2022HU032372601,308,247,34
2022HU032372602,308,256,36
2022HU032372603,308,191,13
2022HU032372604,308,222,6
2022HU032473801,307,42,70
2022HU032473802,307,48,74
2022HU032476601,304,49,57
2022HU032485601,200,233,65
2022HU032550601,305,84,80
2022HU032580701,306,51,42
2022HU032618101,200,58,57
2022HU032618102,200,76,57
2022HU032619501,305,174,68
2022HU032619502,305,186,53
2022HU032626101,306,76,31
2022HU032626102,306,77,34
2022HU032626103,306,139,2
2022HU032626104,306,136,0
2022HU032629501,303,123,44
2022HU032629502,303,88,45
2022HU032629503,303,79,22
2022HU032629504,303,47,19
2022HU032629505,303,64,16
2022HU032669101,305,71,71
2022HU032669102,305,60,67
2022HU032669103,305,79,76
2022HU032711901,200,38,26
2022HU032732001,306,124,56
2022HU032743201,306,135,63
2022HU032760301,100,91,68
2022HU032760302,100,76,70
2022HU032807601,308,42,78
2022HU032807602,308,24,86
2022HU032807603,308,28,57
2022HU032807604,308,27,50
2022HU032807605,308,19,22
2022HU032811801,305,116,48
2022HU032811802,305,121,11
2022HU032811803,305,119,11
2022HU032811804,305,115,79
2022HU032811805,305,105,76
2022HU032824201,100,15,59
2022HU032890201,304,117,39
2022HU032890202,304,116,49
2022HU032935601,301,163,35
2022HU032935602,301,95,31
2022HU032935603,301,177,8
2022HU032935604,301,206,5
2022HU032935605,301,114,0
2022HU032982001,308,63,60
2022HU033027601,200,15,74
2022HU033072701,303,75,33
2022HU033072702,303,69,33
2022HU033072703,303,96,2
2022HU033074301,100,77,62
2022HU033074302,100,51,63
2022HU033109701,100,63,66
2022HU033171801,304,58,52
2022HU033171802,304,62,55
2022HU033171803,304,111,21
2022HU033171804,304,55,16
2022HU033192301,307,52,56
2022HU033192302,307,47,57
2022HU033270101,304,99,39
2022HU033270102,304,119,41
2022HU033270103,304,108,42
2022HU033326101,304,78,73
2022HU033326102,304,68,73
2022HU033352501,100,31,70
2022HU033352502,100,34,68
2022HU033361601,100,100,68
2022HU033373001,100,82,51
2022HU033373002,100,89,53
2022HU033373003,100,88,20
2022HU033373004,100,90,7
2022HU033373005,100,53,46
2022HU033373006,100,47,82
2022HU033373007,100,63,53
2022HU033373008,100,89,11
2022HU033373009,100,92,10
2022HU033373010,100,67,54
2022HU033373011,100,52,48
2022HU033373012,100,58,40
2022HU033408001,307,211,29
2022HU033408002,307,175,31
2022HU033408003,307,197,5
2022HU033408004,307,170,3
2022HU033408005,307,236,2
2022HU033443801,306,52,36
2022HU033443802,306,69,33
2022HU033461201,100,83,44
2022HU033461202,100,84,57
2022HU033461203,100,126,9
2022HU033461204,100,45,57
2022HU033491401,304,55,90
2022HU033498101,308,428,47
2022HU033498102,308,369,15
2022HU033498103,308,416,11
2022HU033554201,306,299,35
2022HU033554202,306,256,35
2022HU033554203,306,251,10
2022HU033554204,306,237,7
2022HU033554205,306,235,6
2022HU033578601,100,99,64
2022HU033711301,303,94,37
2022HU033711302,303,42,31
2022HU033718201,100,18,69
2022HU033718202,100,22,69
2022HU033727801,304,81,46
2022HU033727802,304,84,42
2022HU033727803,304,78,8
2022HU033727804,304,78,5
2022HU033734201,200,89,79
2022HU033734202,200,87,75
2022HU033741701,302,73,56
2022HU033741702,302,89,65
2022HU033741703,302,96,23
2022HU033741704,302,106,21
2022HU033741705,302,75,26
2022HU033757401,308,52,47
2022HU033757402,308,39,52
2022HU033757403,308,49,17
2022HU033757404,308,57,30
2022HU033763301,304,124,49
2022HU033764801,305,68,59
2022HU033764802,305,119,21
2022HU033764803,305,71,86
2022HU033895001,307,57,60
2022HU033895002,307,53,18
2022HU033919701,100,54,38
2022HU033919702,100,69,43
2022HU033919703,100,63,6
2022HU033919704,100,60,3
2022HU033962101,305,212,77
2022HU033994601,200,75,46
2022HU033994602,200,51,46
2022HU033994603,200,33,22
2022HU033994604,200,44,11
2022HU033994605,200,44,8
2022HU033994606,200,38,69
2022HU034016001,200,106,42
2022HU034016002,200,142,10
2022HU034016003,200,143,9
2022HU034016004,200,142,9
2022HU034016005,200,81,6
2022HU034016006,200,97,3
2022HU034016007,200,246,63
2022HU034044601,303,147,60
2022HU034044602,303,231,40
2022HU034044603,303,255,43
2022HU034048601,302,38,66
2022HU034048602,302,80,41
2022HU034080601,304,127,23
2022HU034080602,304,99,26
2022HU034100401,307,45,72
2022HU034100402,307,65,77
2022HU034100403,307,73,45
2022HU034100404,307,58,15
2022HU034100405,307,61,13
2022HU034100406,307,68,11
2022HU034100407,307,79,43
2022HU034100408,307,58,75
2022HU034100409,307,48,69
2022HU034122301,200,31,45
2022HU034124101,305,33,76
2022HU034124102,305,27,73
2022HU034151001,305,79,56
2022HU034151002,305,63,80
2022HU034181601,302,112,34
2022HU034220001,307,58,69
2022HU034220002,307,56,65
2022HU034220003,307,81,93
2022HU034244501,306,30,59
2022HU034244502,306,87,31
2022HU034244901,100,110,66
2022HU034244902,100,85,80
2022HU034307601,304,300,42
2022HU034402201,303,43,69
2022HU034402202,303,40,68
2022HU034402203,303,40,32
2022HU034435401,305,39,79
2022HU034435402,305,34,66
2022HU034448501,305,64,90
2022HU034448502,305,75,81
2022HU034485801,307,303,48
2022HU034532701,100,11,51
2022HU034545001,200,105,70
2022HU034545002,200,133,37
2022HU034563701,307,48,62
2022HU034563702,307,49,65
2022HU034563703,307,44,30
2022HU034563704,307,62,29
2022HU034563705,307,56,23
2022HU034563706,307,59,9
2022HU034563707,307,68,8
2022HU034563708,307,68,5
2022HU034563709,307,61,4
2022HU034580601,302,39,45
2022HU034594401,303,79,68
2022HU034594402,303,76,69
2022HU034594403,303,90,28
2022HU034615701,306,81,86
2022HU034615702,306,86,91
2022HU034615703,306,74,59
2022HU034615704,306,93,24
2022HU034631901,305,151,58
2022HU034631902,305,227,52
2022HU034654101,100,28,81
2022HU034667501,200,94,51
2022HU034667502,200,89,37
2022HU034667503,200,134,6
2022HU034667504,200,89,28
2022HU034667505,200,118,27
2022HU034673301,302,73,37
2022HU034673302,302,66,37
2022HU034673303,302,68,11
2022HU034673304,302,87,9
2022HU034673305,302,72,3
2022HU034680001,307,46,65
2022HU034680002,307,60,26
2022HU034698701,306,77,91
2022HU034698702,306,82,81
2022HU034783701,200,50,73
2022HU034783702,200,44,73
2022HU034783703,200,60,43
2022HU034783704,200,76,27
2022HU034783705,200,50,26
2022HU034783706,200,55,22
2022HU034783707,200,75,14
2022HU034783708,200,33,57
2022HU034809001,100,166,67
2022HU034809002,100,217,65
2022HU034820101,100,21,81
2022HU034820102,100,25,76
2022HU034820103,100,14,76
2022HU034820104,100,35,51
2022HU034841501,100,26,52
2022HU034841502,100,25,50
2022HU034856801,100,87,53
2022HU034856802,100,69,16
2022HU035013901,307,64,70
2022HU035013902,307,88,37
2022HU035015101,200,42,84
2022HU035015102,200,48,59
2022HU035067401,301,171,33
2022HU035067402,301,161,33
2022HU035067403,301,157,6
2022HU035067404,301,170,4
2022HU035067405,301,193,23
2022HU035067406,301,138,54
2022HU035086301,306,73,70
2022HU035086302,306,71,65
2022HU035160301,308,87,66
2022HU035160302,308,75,68
2022HU035160303,308,145,41
2022HU035160304,308,76,38
2022HU035160305,308,159,23
2022HU035160306,308,137,21
2022HU035160307,308,117,6
2022HU035160308,308,103,1
2022HU035160309,308,67,10
2022HU035168201,100,54,33
2022HU035168202,100,76,36
2022HU035168203,100,49,10
2022HU035168204,100,50,8
2022HU035168205,100,41,4
2022HU035168206,100,39,0
2022HU035168207,100,68,22
2022HU035177101,307,47,74
2022HU035177102,307,45,71
2022HU035183001,308,81,86
2022HU035187201,307,36,61
2022HU035187202,307,33,70
2022HU035187203,307,58,35
2022HU035187204,307,47,15
2022HU035187205,307,43,11
2022HU035212001,303,56,60
2022HU035212101,308,79,32
2022HU035212102,308,117,32
2022HU035212103,308,106,5
2022HU035212104,308,97,3
2022HU035212105,308,115,0
2022HU035218401,200,249,50
2022HU035218402,200,250,17
2022HU035224801,304,15,75
2022HU035224802,304,6,77
2022HU035230301,306,46,71
2022HU035230302,306,46,66
2022HU035264001,200,54,61
2022HU035299701,301,116,36
2022HU035299702,301,107,38
2022HU035299703,301,112,13
2022HU035299704,301,161,7
2022HU035335701,306,50,78
2022HU035361201,308,147,38
2022HU035361202,308,135,69
